Application ID,Name,Email,Cohort,Submission Date
APP3764,User366,User366@example.com,Data Science 101,2024-11-04
APP6108,User906,User906@example.com,Data Science 101,2024-11-11
APP5563,User741,User741@example.com,Python Basics,2024-11-02
APP3170,User421,User421@example.com,Python Basics,2024-11-24
APP7864,User190,User190@example.com,Python Basics,2024-11-05
APP9406,User726,User726@example.com,Python Basics,2024-11-14
APP5882,User159,User159@example.com,AI Bootcamp,2024-11-07
APP9252,User114,User114@example.com,Data Science 101,2024-10-29
APP4437,User354,User354@example.com,Data Science 101,2024-10-29
APP5638,User406,User406@example.com,Data Science 101,2024-11-02
APP2624,User917,User917@example.com,Data Science 101,2024-11-06
APP1919,User756,User756@example.com,Data Science 101,2024-11-02
APP6494,User423,User423@example.com,Python Basics,2024-11-11
APP1685,User301,User301@example.com,AI Bootcamp,2024-11-21
APP4554,User879,User879@example.com,AI Bootcamp,2024-11-23
APP2133,User816,User816@example.com,Python Basics,2024-11-15
APP6816,User472,User472@example.com,Python Basics,2024-11-19
APP8657,User402,User402@example.com,AI Bootcamp,2024-10-28
APP7478,User206,User206@example.com,Python Basics,2024-11-10
APP1788,User982,User982@example.com,AI Bootcamp,2024-11-07
APP3882,User440,User440@example.com,Data Science 101,2024-11-13
APP2192,User490,User490@example.com,AI Bootcamp,2024-10-30
APP6007,User328,User328@example.com,AI Bootcamp,2024-11-01
APP4697,User917,User917@example.com,Data Science 101,2024-10-26
APP9148,User549,User549@example.com,Python Basics,2024-10-30
APP1119,User840,User840@example.com,Data Science 101,2024-10-29
APP3648,User517,User517@example.com,Data Science 101,2024-11-13
APP6446,User821,User821@example.com,AI Bootcamp,2024-11-03
APP4314,User873,User873@example.com,AI Bootcamp,2024-11-01
APP3621,User825,User825@example.com,AI Bootcamp,2024-10-26
APP9085,User615,User615@example.com,Data Science 101,2024-11-11
APP3051,User270,User270@example.com,Python Basics,2024-10-30
APP6868,User615,User615@example.com,Data Science 101,2024-11-11
APP8709,User567,User567@example.com,Python Basics,2024-11-22
APP5787,User190,User190@example.com,Python Basics,2024-11-16
APP7416,User569,User569@example.com,Data Science 101,2024-10-28
APP9425,User805,User805@example.com,Data Science 101,2024-11-11
APP3377,User783,User783@example.com,Data Science 101,2024-11-20
APP9567,User135,User135@example.com,Data Science 101,2024-11-02
APP4391,User699,User699@example.com,AI Bootcamp,2024-11-14
APP3336,User268,User268@example.com,Data Science 101,2024-11-21
APP3364,User233,User233@example.com,Python Basics,2024-11-03
APP7142,User757,User757@example.com,Data Science 101,2024-11-01
APP3845,User681,User681@example.com,Python Basics,2024-11-07
APP9241,User800,User800@example.com,Data Science 101,2024-11-03
APP5537,User752,User752@example.com,Python Basics,2024-11-08
APP6890,User736,User736@example.com,Data Science 101,2024-11-03
APP2503,User982,User982@example.com,Data Science 101,2024-11-09
APP4641,User999,User999@example.com,AI Bootcamp,2024-11-04
APP6213,User776,User776@example.com,Data Science 101,2024-10-30
APP3891,User380,User380@example.com,Python Basics,2024-11-21
APP5844,User388,User388@example.com,Data Science 101,2024-11-19
APP8688,User298,User298@example.com,Data Science 101,2024-11-03
APP1703,User410,User410@example.com,AI Bootcamp,2024-11-12
APP2401,User781,User781@example.com,AI Bootcamp,2024-11-20
APP6062,User415,User415@example.com,Python Basics,2024-11-23
APP6665,User295,User295@example.com,AI Bootcamp,2024-11-04
APP2136,User667,User667@example.com,Python Basics,2024-11-12
APP1598,User870,User870@example.com,Data Science 101,2024-11-09
APP8836,User555,User555@example.com,Data Science 101,2024-10-26
APP8194,User698,User698@example.com,Data Science 101,2024-11-01
APP9130,User498,User498@example.com,Data Science 101,2024-11-01
APP4685,User203,User203@example.com,Python Basics,2024-11-08
APP6856,User662,User662@example.com,Python Basics,2024-11-16
APP4724,User782,User782@example.com,Data Science 101,2024-11-13
APP4172,User430,User430@example.com,Data Science 101,2024-11-23
APP1476,User361,User361@example.com,AI Bootcamp,2024-11-09
APP1160,User871,User871@example.com,Data Science 101,2024-11-23
APP7047,User255,User255@example.com,Python Basics,2024-11-13
APP2332,User908,User908@example.com,Data Science 101,2024-11-11
APP3848,User180,User180@example.com,Python Basics,2024-10-30
APP1599,User734,User734@example.com,AI Bootcamp,2024-11-23
APP2520,User251,User251@example.com,AI Bootcamp,2024-11-14
APP1537,User500,User500@example.com,Data Science 101,2024-10-30
APP4444,User350,User350@example.com,Data Science 101,2024-10-27
APP6461,User247,User247@example.com,Data Science 101,2024-11-21
APP6728,User600,User600@example.com,Data Science 101,2024-11-06
APP7158,User488,User488@example.com,Python Basics,2024-10-30
APP7138,User980,User980@example.com,AI Bootcamp,2024-10-31
APP2435,User586,User586@example.com,AI Bootcamp,2024-11-08
APP2672,User462,User462@example.com,Data Science 101,2024-11-20
APP7962,User688,User688@example.com,Python Basics,2024-11-19
APP1090,User116,User116@example.com,Python Basics,2024-11-04
APP4939,User146,User146@example.com,Python Basics,2024-11-08
APP8101,User905,User905@example.com,Python Basics,2024-11-15
APP1829,User922,User922@example.com,Data Science 101,2024-11-16
APP2952,User115,User115@example.com,Data Science 101,2024-10-26
APP5154,User212,User212@example.com,Data Science 101,2024-11-07
APP9775,User612,User612@example.com,Python Basics,2024-11-02
APP3159,User621,User621@example.com,AI Bootcamp,2024-11-05
APP2417,User102,User102@example.com,Python Basics,2024-11-18
APP7016,User152,User152@example.com,AI Bootcamp,2024-11-17
APP6489,User607,User607@example.com,Python Basics,2024-11-24
APP6557,User895,User895@example.com,Python Basics,2024-10-29
APP8499,User544,User544@example.com,AI Bootcamp,2024-11-22
APP2467,User990,User990@example.com,Python Basics,2024-11-04
APP2774,User358,User358@example.com,Data Science 101,2024-11-01
APP5372,User947,User947@example.com,Data Science 101,2024-11-14
APP2315,User719,User719@example.com,AI Bootcamp,2024-11-04
APP4972,User432,User432@example.com,Data Science 101,2024-11-14
APP8581,User504,User504@example.com,AI Bootcamp,2024-11-02
APP2401,User739,User739@example.com,Python Basics,2024-11-01
APP1875,User318,User318@example.com,AI Bootcamp,2024-10-29
APP9269,User449,User449@example.com,AI Bootcamp,2024-11-02
APP7881,User872,User872@example.com,AI Bootcamp,2024-10-29
APP9794,User551,User551@example.com,Python Basics,2024-10-27
APP2861,User811,User811@example.com,Python Basics,2024-10-28
APP8865,User107,User107@example.com,Data Science 101,2024-11-05
APP8634,User815,User815@example.com,Data Science 101,2024-11-13
APP8207,User664,User664@example.com,Data Science 101,2024-11-12
APP3590,User523,User523@example.com,Data Science 101,2024-11-05
APP3956,User561,User561@example.com,Data Science 101,2024-11-24
APP5259,User326,User326@example.com,Data Science 101,2024-11-18
APP7581,User241,User241@example.com,Python Basics,2024-11-04
APP2455,User734,User734@example.com,Data Science 101,2024-11-03
APP8508,User827,User827@example.com,AI Bootcamp,2024-10-26
APP9206,User465,User465@example.com,Python Basics,2024-11-01
APP5514,User774,User774@example.com,Data Science 101,2024-11-10
APP1356,User928,User928@example.com,Python Basics,2024-10-30
APP8014,User902,User902@example.com,Python Basics,2024-11-02
APP5313,User286,User286@example.com,Data Science 101,2024-11-22
APP8691,User581,User581@example.com,Python Basics,2024-11-21
APP9517,User651,User651@example.com,AI Bootcamp,2024-11-19
APP7129,User664,User664@example.com,Python Basics,2024-11-14
APP4998,User542,User542@example.com,AI Bootcamp,2024-11-16
APP2417,User342,User342@example.com,Python Basics,2024-11-15
APP3293,User920,User920@example.com,AI Bootcamp,2024-11-19
APP4447,User726,User726@example.com,Python Basics,2024-11-08
APP3635,User166,User166@example.com,Python Basics,2024-11-02
APP3193,User389,User389@example.com,AI Bootcamp,2024-10-28
APP2989,User319,User319@example.com,AI Bootcamp,2024-10-31
APP8928,User226,User226@example.com,Python Basics,2024-11-03
APP1332,User982,User982@example.com,Data Science 101,2024-10-28
APP6337,User773,User773@example.com,AI Bootcamp,2024-11-16
APP5208,User791,User791@example.com,AI Bootcamp,2024-11-15
APP9868,User452,User452@example.com,Data Science 101,2024-11-03
APP1699,User727,User727@example.com,AI Bootcamp,2024-10-30
APP6835,User193,User193@example.com,Data Science 101,2024-10-31
APP4582,User703,User703@example.com,AI Bootcamp,2024-11-16
APP9660,User533,User533@example.com,Python Basics,2024-10-29
APP8170,User479,User479@example.com,Python Basics,2024-11-24
APP9730,User436,User436@example.com,Data Science 101,2024-11-04
